Time,Filename,mean_Deg_C_1_1,uL_BL,uL_Channel_2,uL_Channel_3,uL_Channel_4,uL_Channel_5,uL_Channel_6,,Baseline,w1118 BL 6326,w1118 BL 6326,eaat2 e04636,eaat2 e04636,eaat2 e04636
11:56:00,RepRec~04-28-2017_0004.exp,23.90569,0.9242406,3.122517,3.50896,2.842474,2.277125,3.170239,,0,10,17,0,0,16
12:01:00,RepRec~04-28-2017_0005.exp,24.00084,0.841164,2.817437,2.973451,2.306229,1.91638,2.451864,,0,15,51,0,0,5
12:06:00,RepRec~04-28-2017_0006.exp,24.09833,0.7259107,2.424985,2.866505,2.211698,1.871278,2.310939,,0,9,57,0,0,3
12:11:00,RepRec~04-28-2017_0007.exp,24.17625,0.6854397,2.273667,2.596046,2.036913,1.742976,2.127002,,0,10,42,0,0,0
12:16:00,RepRec~04-28-2017_0008.exp,24.26437,0.6676148,2.094406,2.671605,1.906399,1.684352,2.034113,,0,2,43,0,0,0
12:21:00,RepRec~04-28-2017_0009.exp,24.35752,0.643707,2.115671,2.441411,1.996924,1.729649,2.031295,,0,11,14,0,0,0
12:26:00,RepRec~04-28-2017_0010.exp,24.42862,0.6134672,2.071625,2.36049,1.835262,1.674476,2.110089,,0,2,4,0,0,9
12:31:00,RepRec~04-28-2017_0011.exp,24.4535,0.6048502,1.950386,2.110244,1.710643,1.598136,1.94629,,0,1,5,0,0,4
12:36:00,RepRec~04-28-2017_0012.exp,24.46356,0.5994265,1.923907,2.067195,1.709059,1.62949,1.874957,,0,3,5,0,0,2
12:41:00,RepRec~04-28-2017_0013.exp,24.46592,0.5802217,1.800584,2.007813,1.663597,1.550351,1.734654,,0,1,0,0,0,0
12:46:00,RepRec~04-28-2017_0014.exp,24.46366,0.5599194,1.860443,1.80578,1.583421,1.487473,1.65291,,0,2,0,0,0,0
12:51:01,RepRec~04-28-2017_0015.exp,24.42118,0.5503653,1.782809,1.759492,1.584042,1.509485,1.652082,,0,3,0,0,0,0
12:56:01,RepRec~04-28-2017_0016.exp,24.41444,0.5415956,1.736235,1.760314,1.706065,1.444168,1.575506,,0,6,0,0,0,0
13:01:01,RepRec~04-28-2017_0017.exp,24.40645,0.5424793,1.792554,1.90435,1.5264,1.465318,1.581312,,0,3,0,0,0,0
13:06:01,RepRec~04-28-2017_0018.exp,24.40245,0.525593,1.621966,1.7734,1.487725,1.574555,1.548672,,0,2,2,0,0,0
13:11:01,RepRec~04-28-2017_0019.exp,24.38581,0.5271854,1.654637,1.934228,1.429656,1.40824,1.486905,,0,2,36,0,0,0
13:16:01,RepRec~04-28-2017_0020.exp,24.4163,0.5223255,1.612636,1.906978,1.421335,1.399698,1.523124,,0,5,27,0,0,0
13:21:01,RepRec~04-28-2017_0021.exp,24.47805,0.5430785,1.49898,1.801627,1.464242,1.422512,1.580963,,0,1,2,0,0,3
13:26:01,RepRec~04-28-2017_0022.exp,24.54946,0.5113917,1.451297,1.848335,1.489931,1.417334,1.492058,,0,0,13,0,0,0
13:31:01,RepRec~04-28-2017_0023.exp,24.59374,0.5199813,1.35831,1.886142,1.454136,1.381488,1.476767,,0,0,25,0,0,0
13:36:01,RepRec~04-28-2017_0024.exp,24.65373,0.5167622,1.408548,1.882176,1.451729,1.405011,1.485974,,0,0,12,0,0,0
13:41:01,RepRec~04-28-2017_0025.exp,24.71861,0.5215821,1.423215,1.987664,1.547254,1.430606,1.508349,,0,0,29,0,0,0
13:46:01,RepRec~04-28-2017_0026.exp,24.77786,0.5143804,1.31083,1.994874,1.48217,1.377839,1.433508,,0,0,30,0,0,0
13:51:01,RepRec~04-28-2017_0027.exp,24.81405,0.510996,1.301173,1.842965,1.397195,1.507908,1.410215,,0,0,16,0,0,0
13:56:01,RepRec~04-28-2017_0028.exp,24.86369,0.5248061,1.328009,1.819185,1.375691,1.373657,1.705112,,0,0,10,0,0,8
14:01:01,RepRec~04-28-2017_0029.exp,24.93081,0.517122,1.250275,1.891571,1.38249,1.515607,1.818178,,0,0,12,0,0,1
14:06:01,RepRec~04-28-2017_0030.exp,25.00146,0.515563,1.308289,1.840502,1.463816,1.61957,1.692611,,0,0,6,0,0,2
14:11:01,RepRec~04-28-2017_0031.exp,25.05574,0.5135427,1.333317,1.800216,1.378071,1.452198,1.644322,,0,0,8,0,0,3
14:16:01,RepRec~04-28-2017_0032.exp,25.11909,0.5017704,1.319191,1.852627,1.447061,1.353698,1.571855,,0,3,2,0,0,0
14:21:01,RepRec~04-28-2017_0033.exp,25.19877,0.5112778,1.423275,1.937593,1.439851,1.379354,1.781625,,0,7,8,0,0,10
14:26:01,RepRec~04-28-2017_0034.exp,25.27284,0.5274506,1.298467,2.042176,1.415501,1.56192,1.748675,,0,2,26,0,0,11
14:31:01,RepRec~04-28-2017_0035.exp,25.28125,0.5169544,1.333685,2.041191,1.492809,1.454849,1.579782,,0,0,17,0,0,0
14:36:01,RepRec~04-28-2017_0036.exp,25.23376,0.5001234,1.228056,1.852313,1.38304,1.347585,1.488659,,0,0,9,0,0,1
14:41:01,RepRec~04-28-2017_0037.exp,25.17925,0.5075264,1.201776,1.884587,1.376641,1.397819,1.587205,,0,0,16,0,0,2
14:46:01,RepRec~04-28-2017_0038.exp,25.14177,0.5001149,1.261796,1.8888,1.384223,1.488271,1.506685,,0,0,4,0,0,0
14:51:01,RepRec~04-28-2017_0039.exp,25.06358,0.4934727,1.3413,1.905303,1.349838,1.518559,1.487646,,0,0,20,0,0,0
14:56:01,RepRec~04-28-2017_0040.exp,24.99153,0.4929303,1.289281,1.943353,1.337313,1.350356,1.440065,,0,1,19,0,0,0
15:01:01,RepRec~04-28-2017_0041.exp,24.96041,0.4950378,1.229264,1.904484,1.343849,1.346377,1.488743,,0,2,6,0,0,0
15:06:01,RepRec~04-28-2017_0042.exp,24.95174,0.4943379,1.162132,1.86146,1.311267,1.330059,1.572334,,0,0,10,0,0,7
15:11:01,RepRec~04-28-2017_0043.exp,24.88452,0.4990574,1.263727,1.736334,1.334723,1.345294,1.733219,,0,0,0,0,0,22
15:16:01,RepRec~04-28-2017_0044.exp,24.79599,0.49378,1.174774,1.682654,1.465875,1.31846,1.607653,,0,0,0,0,0,10
15:21:01,RepRec~04-28-2017_0045.exp,24.77315,0.492745,1.149047,1.673907,1.307053,1.325023,1.623028,,0,0,0,0,0,20
15:26:01,RepRec~04-28-2017_0046.exp,24.75983,0.4808704,1.180838,1.786606,1.338921,1.327251,1.635135,,0,0,6,0,0,8
15:31:01,RepRec~04-28-2017_0047.exp,24.72111,0.4958495,1.150241,1.709115,1.531629,1.243734,1.636801,,0,0,0,1,0,3
15:36:01,RepRec~04-28-2017_0048.exp,24.70895,0.4888992,1.323747,1.669086,1.791214,1.463138,1.553722,,0,12,0,16,0,1
15:41:01,RepRec~04-28-2017_0049.exp,24.75054,0.4709908,1.297508,1.712319,1.647286,1.463739,1.496698,,0,12,1,0,0,8
15:46:01,RepRec~04-28-2017_0050.exp,24.82553,0.4778284,1.121197,1.765266,1.674144,1.287617,1.652791,,0,0,12,0,0,13
15:51:01,RepRec~04-28-2017_0051.exp,24.87426,0.481561,1.164021,1.850049,1.752343,1.3133,1.512839,,0,7,8,0,0,0
15:56:01,RepRec~04-28-2017_0052.exp,24.91144,0.4732188,1.202454,1.841325,1.738196,1.371408,1.531842,,0,8,16,0,0,6
16:01:01,RepRec~04-28-2017_0053.exp,24.97116,0.478121,1.117081,1.723602,1.567929,1.305194,1.512009,,0,0,7,0,0,11
16:06:01,RepRec~04-28-2017_0054.exp,25.04909,0.4634843,1.203296,1.764028,1.543642,1.228308,1.511979,,0,0,14,0,0,8
16:11:01,RepRec~04-28-2017_0055.exp,25.08925,0.4828548,1.161301,1.807817,1.587555,1.339198,1.633465,,0,1,12,0,0,9
16:16:01,RepRec~04-28-2017_0056.exp,25.13327,0.4847327,1.098201,1.791199,1.582896,1.31871,1.531215,,0,3,22,0,0,4
16:21:01,RepRec~04-28-2017_0057.exp,25.20805,0.4900075,1.112106,1.950815,1.475014,1.265249,1.573262,,0,0,36,0,0,7
16:26:01,RepRec~04-28-2017_0058.exp,25.29146,0.4688001,1.172892,1.818583,1.501108,1.31959,1.596668,,0,0,15,0,0,13
16:31:01,RepRec~04-28-2017_0059.exp,25.32465,0.4835113,1.095769,1.804409,1.523935,1.295589,1.438317,,0,0,30,0,0,4
16:36:01,RepRec~04-28-2017_0060.exp,25.28241,0.4709273,1.135157,1.805315,1.424828,1.35362,1.503795,,0,0,19,0,0,3
16:41:01,RepRec~04-28-2017_0061.exp,25.21721,0.4867218,1.063801,1.839917,1.391438,1.258779,1.4732,,0,0,20,0,0,6
16:46:01,RepRec~04-28-2017_0062.exp,25.17702,0.4660307,1.153313,1.722063,1.32755,1.334667,1.687397,,0,0,0,0,0,15
16:51:01,RepRec~04-28-2017_0063.exp,25.09315,0.4721105,1.073353,1.723876,1.322308,1.558722,1.71271,,0,0,0,0,1,10
16:56:01,RepRec~04-28-2017_0064.exp,25.0128,0.4835761,1.080463,1.723059,1.281222,1.714708,1.728213,,0,0,0,0,35,29
17:01:01,RepRec~04-28-2017_0065.exp,24.98554,0.4688326,1.136552,1.672071,1.28413,1.808009,1.686139,,0,0,0,0,7,21
17:06:01,RepRec~04-28-2017_0066.exp,24.96644,0.4822737,1.05429,1.654669,1.286933,1.76997,1.567304,,0,0,0,0,14,8
17:11:01,RepRec~04-28-2017_0067.exp,24.92146,0.4806082,1.09467,1.736187,1.384534,1.693724,1.445516,,0,0,0,0,1,0
17:16:01,RepRec~04-28-2017_0068.exp,24.84982,0.4729398,1.08247,1.780263,1.425073,1.574829,1.385402,,0,0,3,5,2,0
17:21:01,RepRec~04-28-2017_0069.exp,24.83108,0.4682612,1.023276,1.954713,1.377772,1.493827,1.366975,,0,0,21,0,0,0
17:26:01,RepRec~04-28-2017_0070.exp,24.81238,0.4561964,1.106133,1.782441,1.47507,1.483687,1.400053,,0,0,3,1,0,7
17:31:01,RepRec~04-28-2017_0071.exp,24.76673,0.4620518,1.095276,1.8443,1.586983,1.473428,1.469406,,0,1,13,0,0,10
17:36:01,RepRec~04-28-2017_0072.exp,24.73145,0.4543225,1.199574,1.709017,1.663831,1.467349,1.380626,,0,18,5,0,0,4
17:41:01,RepRec~04-28-2017_0073.exp,24.73644,0.4685082,1.132268,1.720872,1.412588,1.402555,1.567567,,0,5,12,0,0,21
17:46:01,RepRec~04-28-2017_0074.exp,24.76511,0.4722287,1.115326,1.851562,1.443945,1.398441,1.598755,,0,18,30,0,0,14
17:51:01,RepRec~04-28-2017_0075.exp,24.8137,0.4622018,1.087322,1.702032,1.441808,1.393718,1.567044,,0,4,6,3,0,10
17:56:01,RepRec~04-28-2017_0076.exp,24.84176,0.4737221,1.031685,1.846284,1.393339,1.341799,1.59872,,0,3,15,3,0,14
18:01:01,RepRec~04-28-2017_0077.exp,24.91534,0.4716943,1.011963,1.940787,1.449786,1.359924,1.508189,,0,0,32,5,0,9
18:06:01,RepRec~04-28-2017_0078.exp,25.00983,0.4607509,0.9513236,1.816564,1.395665,1.290441,1.476257,,0,0,20,2,0,2
18:11:01,RepRec~04-28-2017_0079.exp,25.08521,0.4587089,1.024642,1.869582,1.374734,1.329863,1.545866,,0,0,24,0,0,12
18:16:01,RepRec~04-28-2017_0080.exp,25.12132,0.457319,1.102234,1.720296,1.253334,1.297335,1.518638,,0,5,1,0,0,16
18:21:01,RepRec~04-28-2017_0081.exp,25.18295,0.4607403,1.085513,1.725844,1.211539,1.390169,1.490788,,0,11,8,1,0,11
18:26:01,RepRec~04-28-2017_0082.exp,25.26418,0.4714405,1.094757,1.743824,1.203437,1.270566,1.401626,,0,9,6,0,0,5
18:31:01,RepRec~04-28-2017_0083.exp,25.34534,0.4535989,1.10607,1.902443,1.266813,1.42336,1.570182,,0,11,29,0,3,6
18:36:01,RepRec~04-28-2017_0084.exp,25.38573,0.4564371,1.185258,1.908107,1.257322,1.621551,1.581516,,0,11,15,6,11,11
18:41:01,RepRec~04-28-2017_0085.exp,25.42094,0.9720015,253.5599,150.6589,34.99487,13.55173,4.299946,,0,12,11,16,0,10
18:46:01,RepRec~04-28-2017_0086.exp,25.41748,0.8326859,0.2983914,1.018105,0.8113479,1.732329,2.240937,,0,4,34,14,11,4
18:51:01,RepRec~04-28-2017_0087.exp,25.41506,0.416247,0.9389638,1.553169,0.9546162,1.633367,1.360351,,0,16,25,0,18,7
18:56:01,RepRec~04-28-2017_0088.exp,25.38927,0.4247398,0.8650686,1.679088,0.983286,1.521552,1.303171,,0,2,29,0,5,7
19:01:01,RepRec~04-28-2017_0089.exp,25.3735,0.4185891,0.917758,1.685713,1.039136,1.416057,1.383577,,0,6,31,0,8,4
19:06:01,RepRec~04-28-2017_0090.exp,25.36493,0.3881044,0.9844315,1.74543,1.038211,1.336588,1.168784,,0,6,34,0,0,4
19:11:01,RepRec~04-28-2017_0091.exp,25.34579,0.4068238,0.9889603,1.629546,1.090349,1.294916,1.278678,,0,8,13,17,0,6
19:16:01,RepRec~04-28-2017_0092.exp,25.29972,0.4152519,0.9520589,1.763971,1.271592,1.293511,1.358031,,0,7,28,15,0,9
19:21:01,RepRec~04-28-2017_0093.exp,25.28504,0.4298314,0.9269817,1.796963,1.505192,1.353455,1.399006,,0,16,29,11,0,7
19:26:01,RepRec~04-28-2017_0094.exp,25.315,0.4195618,0.8624793,1.768897,1.353816,1.363587,1.253646,,0,0,38,6,0,5
19:31:01,RepRec~04-28-2017_0095.exp,25.3559,0.439954,0.9333832,1.810104,1.448859,1.359657,1.378392,,0,0,18,13,0,4
19:36:01,RepRec~04-28-2017_0096.exp,25.3586,0.4281898,0.8930514,1.806983,1.502924,1.371885,1.294367,,0,0,40,31,0,0
19:41:01,RepRec~04-28-2017_0097.exp,25.37709,0.426426,0.8687849,1.889656,1.539327,1.364851,1.271564,,0,0,36,19,0,0
19:46:01,RepRec~04-28-2017_0098.exp,25.42284,0.434091,0.8480372,1.903238,1.482746,1.359276,1.311444,,0,0,38,11,0,5
19:51:01,RepRec~04-28-2017_0099.exp,25.48054,0.4500729,0.8469431,1.824278,1.453818,1.309253,1.492649,,0,0,33,24,0,4
19:56:01,RepRec~04-28-2017_0100.exp,25.51296,0.4625371,0.9135369,1.816951,1.636563,1.361887,1.575988,,0,0,25,24,0,12
20:01:01,RepRec~04-28-2017_0101.exp,25.55905,0.4432985,0.8791253,1.894783,1.592062,1.31654,1.45474,,0,0,30,49,0,11
20:06:01,RepRec~04-28-2017_0102.exp,25.58637,0.4441722,0.9404076,1.837548,1.609614,1.348483,1.433792,,0,0,30,21,0,15
20:11:01,RepRec~04-28-2017_0103.exp,25.6357,0.4772956,0.8988674,1.877991,1.737005,1.37539,1.559338,,0,0,30,40,0,19
20:16:01,RepRec~04-28-2017_0104.exp,25.67935,0.479148,0.9830931,1.852203,1.651444,1.625393,1.821396,,0,5,31,16,2,9
20:21:01,RepRec~04-28-2017_0105.exp,25.73159,0.475974,0.9878244,1.90913,1.682675,1.667007,1.652024,,0,6,32,30,1,20
20:26:01,RepRec~04-28-2017_0106.exp,25.81486,0.4763274,0.9329295,1.871776,1.692135,1.597413,1.706479,,0,0,36,42,0,10
20:31:02,RepRec~04-28-2017_0107.exp,25.90612,0.5392204,0.9923239,1.922337,1.765487,1.558403,1.623114,,0,3,26,37,11,13
20:36:02,RepRec~04-28-2017_0108.exp,25.97672,0.4861344,1.113088,1.990334,1.72699,1.921695,1.60226,,0,21,57,37,4,10
20:41:02,RepRec~04-28-2017_0109.exp,26.02599,0.4950213,1.051811,1.945279,1.671608,1.933069,1.593742,,0,7,49,35,17,14
20:46:02,RepRec~04-28-2017_0110.exp,26.07679,0.4779522,1.025974,1.929878,1.720196,1.630381,1.681807,,0,1,42,40,2,14
20:51:02,RepRec~04-28-2017_0111.exp,26.1068,0.4798393,1.177272,1.953985,1.766718,1.784944,1.570009,,0,22,25,33,16,2
20:56:02,RepRec~04-28-2017_0112.exp,26.08898,0.4838722,1.214232,1.990475,1.670772,1.744028,1.754271,,0,49,48,35,4,22
21:01:02,RepRec~04-28-2017_0113.exp,26.04011,0.4857927,1.208388,1.982196,1.764343,1.568671,1.756887,,0,34,27,31,0,31
21:06:02,RepRec~04-28-2017_0114.exp,26.01261,0.4656123,1.068161,1.962402,1.732149,1.468907,1.714764,,0,10,27,31,0,24
21:11:02,RepRec~04-28-2017_0115.exp,25.99889,0.4850423,1.197209,2.026884,1.761032,1.48278,1.696306,,0,22,38,39,0,19
21:16:02,RepRec~04-28-2017_0116.exp,25.94683,0.4696558,1.1768,1.962419,1.726481,1.422971,1.665293,,0,37,36,41,0,18
21:21:02,RepRec~04-28-2017_0117.exp,25.92489,0.4899886,1.144311,2.063068,1.745172,1.473939,1.900963,,0,16,36,39,0,18
21:26:02,RepRec~04-28-2017_0118.exp,25.93788,0.4811157,1.047089,1.966821,1.828117,1.547161,1.787103,,0,17,30,32,0,22
21:31:02,RepRec~04-28-2017_0119.exp,25.95844,0.4777766,1.282534,2.015289,1.760154,1.637567,1.806587,,0,41,34,38,4,18
21:36:02,RepRec~04-28-2017_0120.exp,25.94735,0.4830682,1.237954,1.995166,1.748504,1.607322,1.862948,,0,54,41,46,2,17
21:41:02,RepRec~04-28-2017_0121.exp,25.94453,0.4868498,1.232456,2.085804,1.686764,1.796223,1.804356,,0,44,53,52,17,15
21:46:02,RepRec~04-28-2017_0122.exp,25.96328,0.4814512,1.318624,2.019975,1.661583,1.804358,1.894432,,0,52,45,58,8,24
21:51:02,RepRec~04-28-2017_0123.exp,26.00439,0.4856665,1.231495,2.083363,1.656684,1.675777,1.909,,0,46,44,41,1,37
21:56:02,RepRec~04-28-2017_0124.exp,26.01682,0.4750946,1.264373,2.168417,1.741046,1.785699,1.865404,,0,45,56,45,19,21
22:01:02,RepRec~04-28-2017_0125.exp,26.01526,0.480493,1.304846,2.167107,1.904121,1.831234,2.005601,,0,62,38,45,21,36
22:06:02,RepRec~04-28-2017_0126.exp,26.02876,0.4780611,1.304147,2.127225,1.855129,1.518155,1.875864,,0,71,41,59,0,44
22:11:02,RepRec~04-28-2017_0127.exp,26.04891,0.4749682,1.262938,2.141968,1.757837,1.393508,1.885875,,0,66,56,60,0,26
22:16:02,RepRec~04-28-2017_0128.exp,26.0543,0.4776348,1.209786,2.104142,1.60869,1.431358,1.710764,,0,61,60,36,0,0
22:21:02,RepRec~04-28-2017_0129.exp,26.04038,0.4749972,1.282515,2.027304,1.387784,1.437613,1.695638,,0,35,40,5,0,0
22:26:02,RepRec~04-28-2017_0130.exp,26.05955,0.473305,1.112733,2.051703,1.356283,1.432561,1.658255,,0,20,32,0,0,0
22:31:02,RepRec~04-28-2017_0131.exp,26.10741,0.4719036,1.177802,2.049437,1.371988,1.458349,1.637101,,0,25,45,5,0,0
22:36:02,RepRec~04-28-2017_0132.exp,26.12656,0.4678314,1.177736,1.94771,1.33579,1.427298,1.627552,,0,23,33,0,0,0
22:41:02,RepRec~04-28-2017_0133.exp,26.13372,0.4593265,1.106233,1.79387,1.327672,1.423862,1.571133,,0,27,12,0,0,0
22:46:02,RepRec~04-28-2017_0134.exp,26.14181,0.47002,1.130895,1.728752,1.330059,1.439986,1.605958,,0,11,8,0,0,0
22:51:02,RepRec~04-28-2017_0135.exp,26.15383,0.4578278,1.006718,1.791003,1.312235,1.405906,1.580919,,0,10,8,0,0,0
22:56:02,RepRec~04-28-2017_0136.exp,26.10852,0.4752742,1.003318,1.725799,1.302578,1.404442,1.58194,,0,2,4,0,0,0
23:01:02,RepRec~04-28-2017_0137.exp,26.05668,0.4663318,0.9317384,1.672997,1.29493,1.39782,1.561135,,0,0,2,0,0,0
23:06:02,RepRec~04-28-2017_0138.exp,26.00488,0.4522344,0.9152882,1.603565,1.274989,1.40729,1.506999,,0,0,0,0,0,0
23:11:02,RepRec~04-28-2017_0139.exp,25.92855,0.4624043,0.9136329,1.589961,1.234559,1.36996,1.514715,,0,0,0,0,0,0
23:16:02,RepRec~04-28-2017_0140.exp,25.80502,0.4358659,0.9568837,1.601137,1.181357,1.353241,1.48201,,0,6,0,0,0,0
